Date,"VASP","cp2k","Gromacs","CASTEP","DL_POLY","NAMD","Unified Model","MITgcm","WRF","ONETEP","ChemShell","CRYSTAL","NWChem","GAMESS","Fluidity","NEMO","Quantum Espresso","Molpro","SENGA","Amber","LAMMPS","GS2","CASINO","incompact3d","HemeLB","OpenFOAM","SimVascular","Code_Saturne","HiPSTAR","EPOCH","FVCOM","Oasis","DL_MESO","CHROMA","Cray Testing","ELMFIRE","HYDRA","NECI","Nektar++","PDNS3D","SIESTA","USCNS3D","ptau3d","LS-DYNA","PRECISE","GPAW","Python","FHI aims","CloverLeaf","B2-EIRENE","flow_main","ABINIT"
"2015-03-31 00:00:00",27218,2662,2752,7457,252,1064,4819,3455,364,121,0,280,45,0,0,3252,366,0,728,40,1283,0,0,1026,0,1140,0,0,14192,2,756,0,0,0,0,0,2945,296,0,5287,0,0,0,0,0,0,230,196,0,0,378,0
"2015-04-01 00:00:00",17007,5781,5877,9383,81,1808,6534,204,3933,486,0,0,282,0,100,1901,10021,1,0,136,5328,4428,2400,2052,0,455,0,0,2074,0,470,0,0,0,0,0,1750,236,0,768,0,0,0,0,0,0,260,625,0,2800,0,0
"2015-04-02 00:00:00",9475,8288,2778,17501,83,48,3600,804,0,3783,0,160,165,0,0,220,546,0,0,0,3352,0,14392,1368,0,32,0,0,5660,400,140,0,0,0,0,0,70,412,0,788,8,0,0,0,0,0,255,300,0,0,783,0
"2015-04-03 00:00:00",17112,6639,4718,6605,102,968,13334,1543,276,2792,0,994,128,0,0,661,198,0,0,0,960,0,6560,0,0,258,0,720,7707,240,334,6,0,0,0,0,120,276,40,4865,12,456,456,0,0,680,781,1042,0,2975,810,0
"2015-04-04 00:00:00",22136,7229,5826,9066,0,1576,14793,2030,332,407,0,473,439,0,0,1362,536,0,0,0,730,0,1800,0,0,62,0,520,2703,0,136,0,0,0,0,0,0,1360,880,5120,0,1776,1776,0,0,80,800,1398,0,2275,0,0
"2015-04-05 00:00:00",16176,9110,5391,4440,0,1136,18839,715,1938,232,0,1612,245,0,0,142,352,0,0,0,841,0,4800,0,0,24,0,0,4498,0,0,0,0,0,0,0,0,800,4240,3584,0,980,980,0,0,0,882,904,0,875,1215,0
"2015-04-06 00:00:00",24044,8348,3675,5085,0,736,19773,446,3778,598,0,1976,299,0,0,138,41,0,0,3,2372,0,4600,0,0,31,0,0,1989,0,446,0,0,0,0,0,0,0,6480,2304,0,800,800,0,0,0,925,942,0,0,1809,0
"2015-04-07 00:00:00",26914,6389,3620,3632,85,972,16956,670,3381,1388,0,975,437,0,0,263,0,0,0,0,2386,0,4000,0,0,236,0,880,0,0,390,76,0,0,7,0,0,0,3120,2304,0,0,0,0,0,0,606,1207,0,0,1107,0
"2015-04-08 00:00:00",20274,9984,3293,4007,110,2204,20125,2134,4250,888,0,15,224,0,0,1446,0,0,96,0,1861,0,1400,0,0,392,0,200,9904,0,412,102,0,0,22,0,0,252,1280,1792,6,0,0,0,0,0,615,2079,0,0,1269,0
"2015-04-09 00:00:00",19853,9978,3656,2961,125,2224,17701,1692,3728,4133,0,345,38,0,0,1484,130,0,36,0,928,0,0,0,0,760,0,1390,0,240,168,198,0,0,20,0,195,901,0,1792,0,0,0,0,0,400,980,1568,0,0,1431,0
"2015-04-10 00:00:00",20056,5898,2322,2993,10,1850,16632,1628,2988,3632,0,385,24,0,0,1005,242,0,0,0,635,0,0,215,0,666,0,690,1241,80,72,672,0,0,19,0,390,1967,40,512,0,0,0,0,0,400,2228,970,0,0,1080,0
"2015-04-11 00:00:00",25558,4812,2418,4798,90,1904,14137,1207,2762,3320,0,720,183,0,1,2645,512,0,0,0,806,0,0,0,0,695,0,440,1862,120,24,1136,0,0,19,0,455,1048,0,1024,0,0,0,0,0,200,1349,364,0,0,324,0
"2015-04-12 00:00:00",25228,5073,2608,534,0,1970,18176,1618,3354,492,0,300,138,0,3,2115,474,0,0,0,240,0,0,0,0,716,585,0,1956,0,0,1192,0,0,21,0,1300,589,0,256,0,0,0,0,0,0,1395,1120,0,0,0,0
"2015-04-13 00:00:00",21617,4484,3041,658,60,1842,19192,2981,3585,525,0,165,238,0,0,659,800,0,0,0,605,0,0,0,0,816,0,90,4309,0,0,1272,0,0,19,0,1444,512,0,0,2,0,0,0,0,0,596,764,0,0,1053,84
"2015-04-14 00:00:00",28576,8999,2756,1192,125,1220,17939,2494,3990,3404,0,710,533,0,0,2832,346,0,0,0,1828,0,0,0,0,857,0,80,1408,0,0,1512,1872,0,22,0,1768,660,600,0,0,0,0,0,0,0,935,775,0,0,81,192
"2015-04-15 00:00:00",26142,7710,2191,472,40,1056,12382,3794,4191,6685,0,975,184,0,0,6272,217,0,0,0,1937,171,0,0,0,556,0,0,1909,0,0,1304,1248,0,21,0,1368,120,440,0,0,0,0,0,0,16,2064,288,0,0,1458,900
"2015-04-16 00:00:00",17397,6996,1744,668,70,1440,14944,3358,2653,3979,0,245,282,0,1,1874,292,0,0,0,466,0,0,11,0,439,0,0,4247,0,0,544,0,0,18,0,1248,652,560,0,0,0,0,0,0,16,609,7,0,0,324,486
"2015-04-17 00:00:00",25930,8269,2901,2342,251,1400,14236,1864,4145,6675,0,695,264,0,7,1620,399,0,0,0,1794,0,320,0,0,1119,0,50,2560,0,0,1408,864,0,26,0,1300,448,440,0,0,0,0,0,0,32,1755,8,0,0,1296,252
"2015-04-18 00:00:00",18973,8005,3142,3170,135,1708,19112,890,4315,2768,0,786,715,0,10,2453,49,0,120,0,2651,0,0,0,0,2234,0,70,3095,0,0,1414,0,0,42,0,410,1934,440,0,0,0,0,0,0,80,1429,136,0,0,1296,66
"2015-04-19 00:00:00",15281,5252,2873,2334,0,2940,16352,3864,3718,3239,0,653,376,0,10,2776,10,0,96,0,262,0,0,0,0,1091,0,0,4480,0,0,1798,0,0,36,0,0,384,280,0,0,0,0,0,0,96,952,360,0,0,1053,0
"2015-04-20 00:00:00",20264,6514,3151,2412,65,2960,20198,2856,4415,6806,0,562,394,0,20,2538,58,12,80,0,1209,0,0,0,0,1518,0,0,512,0,0,2158,0,0,302,0,0,1044,680,0,0,0,0,0,0,16,1006,144,0,0,1053,0
"2015-04-21 00:00:00",20022,7728,3287,2235,75,2000,11046,3139,176,2229,0,148,437,0,90,3423,128,1,72,0,873,0,0,512,2,737,0,20,2895,320,0,1018,0,0,0,0,0,1024,0,342,0,0,0,0,0,48,1278,688,0,0,405,111
"2015-04-22 00:00:00",8930,3947,966,910,10,1428,8870,1928,1170,452,0,5,45,0,0,1011,0,0,56,0,577,0,0,0,0,353,0,50,792,0,0,1264,0,0,0,0,260,0,0,171,0,0,0,0,0,120,2643,96,0,0,486,0
"2015-04-23 00:00:00",21321,7063,6387,5210,385,2404,16452,4515,3378,941,0,43,203,0,0,1268,366,0,36,0,2110,0,0,32,0,1001,0,0,0,0,0,3464,0,0,11,0,780,0,1400,0,0,0,0,0,0,300,4633,528,0,0,1458,19
"2015-04-24 00:00:00",19953,10680,6274,6764,255,2198,17723,5515,4034,1901,0,414,34,0,160,2717,160,0,132,0,1691,0,0,146,0,667,0,0,176,400,0,4202,0,0,22,0,791,2344,1840,0,0,0,0,0,0,640,653,978,0,0,972,13
"2015-04-25 00:00:00",22753,4953,3789,7535,20,4100,14236,3695,3972,1056,0,24,220,0,1360,3518,178,0,140,0,1076,0,200,20,0,760,0,0,3095,0,0,4576,0,0,20,0,455,609,0,0,0,0,0,0,0,2084,2084,684,0,0,1215,0
"2015-04-26 00:00:00",26282,5836,3615,4235,0,3099,16153,3847,4310,2040,0,30,891,0,1640,3625,870,0,184,0,1920,0,5900,100,0,940,0,0,7302,0,0,4144,0,0,23,0,0,12,0,0,0,0,0,0,0,1072,1077,888,0,0,810,0
"2015-04-27 00:00:00",19929,6615,2126,2612,0,2099,14402,1882,2962,1380,0,26,279,0,1200,2583,38,0,72,1,1112,0,3000,100,0,609,0,0,3609,160,0,2562,0,0,28,0,589,644,0,0,0,0,0,0,0,1841,1847,817,0,0,1215,2
"2015-04-28 00:00:00",31033,10805,2350,4568,67,2122,11962,2516,3733,3417,0,228,676,0,83,969,16,0,132,0,1261,0,50,100,0,645,0,0,1792,0,0,2460,0,0,0,0,540,1518,0,0,0,0,0,0,0,1764,1869,712,0,0,0,3
"2015-04-29 00:00:00",23550,5985,3207,8032,0,1877,14941,3109,3400,5501,0,65,674,0,11,782,206,0,56,0,922,171,150,416,0,1239,0,0,1152,242,0,3120,0,0,0,0,8,1114,0,0,0,0,0,0,0,584,3899,1300,0,0,0,3
"2015-04-30 00:00:00",29786,4481,6163,6179,40,1416,15557,2300,1204,2970,0,284,1636,200,0,1757,701,0,68,0,844,0,2700,0,0,739,0,0,0,242,80,2361,0,0,0,0,0,921,0,0,0,0,0,0,0,1020,4151,1338,0,0,0,10
"2015-05-01 00:00:00",30763,8665,3185,11659,5,3205,12065,3641,240,6903,0,434,708,0,0,2618,1941,0,144,0,2304,0,850,321,0,1039,0,2,0,240,16,2328,0,0,0,0,0,1840,440,0,0,0,0,0,0,12,585,1744,0,0,0,55
"2015-05-02 00:00:00",34370,5403,2504,9238,40,1392,17768,2370,0,3430,0,109,32,0,0,2759,982,0,384,0,2213,0,0,100,0,2088,0,0,1320,0,0,2344,0,0,0,0,0,1148,260,0,0,0,0,0,0,12,494,1216,0,0,0,396
"2015-05-03 00:00:00",15657,3871,2642,2927,0,952,12353,4290,120,1558,0,140,0,100,0,2850,1888,0,256,0,1773,0,0,200,0,5756,0,0,2517,0,0,2432,0,0,0,0,0,1320,780,2193,0,0,0,0,0,48,55,604,0,0,0,280
"2015-05-04 00:00:00",19792,6455,2568,7574,4,500,15799,4732,376,4860,0,110,73,0,0,3763,1747,0,169,0,1741,0,0,400,0,631,0,0,3038,0,0,2754,0,0,0,0,0,936,3864,2352,0,0,0,0,0,0,114,148,0,0,0,185
"2015-05-05 00:00:00",24122,7727,3227,7239,35,408,24961,3859,160,3945,0,100,197,600,15,3671,1034,0,332,0,1871,0,0,260,0,1332,0,0,2922,0,0,3090,0,0,0,0,0,1498,3472,336,0,0,0,0,0,68,68,288,0,0,0,309
"2015-05-06 00:00:00",9181,1603,3125,3457,4,52,8149,1436,64,659,0,35,170,350,0,3024,182,0,262,0,558,0,0,140,0,271,0,0,42,0,48,2210,0,0,0,0,90,448,870,0,0,0,0,0,0,0,0,128,0,0,0,170
"2015-05-07 00:00:00",540,0,1829,774,0,4,6164,1518,96,0,0,0,0,0,0,2822,0,0,114,0,106,0,0,0,0,108,0,0,287,0,0,1506,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,224,0,0,0,256
"2015-05-08 00:00:00",6859,5983,698,327,0,262,1302,462,0,438,0,0,0,1008,0,1426,0,0,120,0,2616,0,0,0,0,164,0,0,590,0,0,0,24,0,0,0,90,0,3500,0,0,0,0,0,0,0,0,128,0,0,0,808
"2015-05-09 00:00:00",24738,31747,2318,1925,0,518,750,1598,0,1787,0,0,0,3600,0,990,0,0,156,0,11267,0,0,0,0,176,0,0,1022,0,0,0,0,0,0,0,475,0,3600,0,0,0,0,0,0,0,0,460,0,0,0,1128
"2015-05-10 00:00:00",27624,32094,2219,3214,0,936,1699,572,0,567,0,0,0,500,0,775,0,0,160,0,20153,0,0,0,0,28,0,0,1822,1,0,0,0,0,0,0,1560,0,850,0,0,0,0,0,0,0,0,576,0,0,0,120
"2015-05-11 00:00:00",30313,21049,5205,3910,0,1702,4923,905,132,280,0,0,32,0,0,2663,0,0,240,0,11457,189,0,0,0,100,0,0,2698,1,0,748,0,0,0,0,1470,0,350,0,0,0,0,0,0,0,12,728,0,0,0,71
"2015-05-12 00:00:00",26212,12549,6720,3815,0,1515,5929,195,404,1734,0,0,270,0,0,3313,0,0,40,0,5047,351,0,0,0,112,0,0,3645,94,0,1608,0,0,0,0,980,0,1500,168,0,0,0,0,0,0,7246,1152,0,0,0,42
"2015-05-13 00:00:00",10569,8892,4595,814,0,400,8769,413,340,2138,0,0,758,150,0,5486,6,0,140,0,8792,405,0,0,0,34,0,0,5655,9,0,768,0,0,0,0,1255,12,350,504,0,0,0,0,0,24,22682,396,0,0,0,170
"2015-05-14 00:00:00",25453,7774,5425,1824,0,372,10755,1618,396,4686,0,0,6,0,0,5456,0,0,52,0,13879,342,0,0,0,53,0,16,12049,79,0,272,0,0,0,0,1562,310,400,0,0,0,0,0,0,48,12699,96,0,0,0,85
"2015-05-15 00:00:00",33988,6438,7758,1803,4,856,12546,2325,332,7510,0,0,13,0,0,5100,1,0,92,0,10479,0,0,0,0,390,0,72,8906,87,0,1648,0,0,0,0,1712,520,0,0,0,0,0,0,0,62,256,868,0,0,0,333
"2015-05-16 00:00:00",43437,2960,5845,2762,4,1581,8003,2585,84,3825,0,0,7,0,0,2566,1,0,96,0,6658,0,0,129,0,1183,0,90,8282,6,0,1656,0,0,0,0,2652,536,0,0,0,0,0,0,0,108,140,356,0,0,0,1400
"2015-05-17 00:00:00",40055,4993,4336,3613,0,343,14616,2525,0,2143,0,0,0,0,0,6286,0,0,0,0,10254,0,0,0,0,634,0,84,4644,0,0,2224,0,0,0,0,3096,100,0,0,0,0,0,0,0,780,780,34,0,160,0,1408
"2015-05-18 00:00:00",17616,1606,3263,552,0,412,9207,1878,0,1485,0,0,0,0,0,1851,0,0,0,0,27329,0,0,0,0,378,0,34,6024,720,0,528,0,0,0,0,783,140,500,0,0,0,0,0,0,458,461,192,0,0,0,0
"2015-05-19 00:00:00",21432,3107,4599,2759,0,1078,12208,1633,54,2681,0,0,24,0,0,3285,0,0,24,0,15550,0,0,0,0,766,169,8,22566,960,0,1600,0,0,0,0,1630,420,0,0,0,0,0,0,0,516,516,704,0,0,0,0
"2015-05-20 00:00:00",3927,1389,3932,4031,0,516,7761,2369,0,12,0,6,1344,0,0,3257,0,0,184,0,17459,0,0,0,0,220,178,75,6703,160,0,1030,0,0,0,0,765,360,0,0,0,0,0,0,0,982,1084,836,0,0,0,240
"2015-05-21 00:00:00",13633,4693,9443,4660,283,678,15112,3098,120,0,0,24,0,0,0,4692,180,0,972,0,2234,342,0,0,0,502,0,84,1280,680,0,2536,0,0,0,0,1836,2022,0,0,0,0,0,0,0,302,448,830,0,0,0,2300
"2015-05-22 00:00:00",22402,6324,10262,7017,28,1262,17073,3955,96,236,0,15,469,0,0,3833,79,0,886,1,2898,0,0,0,0,1918,0,428,664,688,0,2596,0,0,0,0,480,5140,0,46,0,0,0,0,0,126,155,752,0,0,0,5020
"2015-05-23 00:00:00",21237,5647,9098,7456,0,4148,14103,5102,336,2689,0,0,641,0,0,3599,282,0,1728,1,2613,0,0,11,0,1876,0,30,2272,1728,0,2732,0,0,0,0,130,886,1280,0,0,0,0,0,0,0,9,768,0,0,0,1580
"2015-05-24 00:00:00",15111,5653,9445,3262,0,1408,13271,3384,414,2892,0,18,316,0,0,3395,7,0,6912,0,1601,0,0,495,0,1478,0,20,1312,1656,0,2940,0,0,0,0,0,848,320,0,0,0,0,0,0,208,208,418,0,0,0,0
"2015-05-25 00:00:00",17424,5780,6476,4633,48,0,12050,1154,726,3694,0,18,5,0,0,3420,162,0,3456,0,1737,0,0,0,0,1054,0,0,1880,0,0,2208,0,0,0,0,0,806,0,8,0,0,0,0,0,484,526,16,0,0,0,0
"2015-05-26 00:00:00",32360,7854,438,3202,216,0,2333,356,192,2220,0,0,529,0,0,828,683,0,0,0,2149,0,0,22,0,200,0,40,48,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,8141,55,0,0,0,0
"2015-05-27 00:00:00",50571,12017,565,5345,1149,408,3035,0,0,5320,0,148,992,0,0,0,1175,0,0,0,1735,0,0,121,0,275,0,160,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144,7197,559,0,0,0,0
"2015-05-28 00:00:00",67232,13258,1536,4467,944,960,3492,0,0,4254,0,82,731,0,288,0,1112,0,0,0,1497,0,0,0,0,120,0,251,168,0,0,0,0,0,0,0,0,0,400,48,0,0,0,0,0,3304,3309,768,0,0,0,0
"2015-05-29 00:00:00",35476,13819,5126,4791,1634,5374,7969,1348,816,6470,0,195,223,60,480,468,2366,0,0,0,2447,0,0,0,0,15,0,229,1536,1344,252,1480,0,0,0,0,780,1692,2000,0,0,0,0,0,0,2268,6838,654,0,0,0,0
"2015-05-30 00:00:00",17895,14448,7876,6526,845,1768,9891,4844,612,8855,0,125,64,150,0,1608,5670,0,1152,8,3624,0,0,0,0,0,0,549,3155,792,48,2296,0,0,0,0,1385,1986,1500,0,0,0,0,0,0,1412,1722,834,0,0,0,2900
"2015-05-31 00:00:00",16686,7022,12602,3144,426,314,11275,6693,72,10030,0,15,444,240,0,713,545,0,2880,18,2354,0,0,0,0,0,0,595,6336,0,0,2272,0,0,0,0,1760,124,800,0,0,0,0,0,0,0,23,32,0,0,0,3540
"2015-06-01 00:00:00",12860,11366,10907,4742,1096,464,11772,3157,16,2378,0,15,84,550,224,1832,1938,0,2304,24,1582,0,0,0,0,352,0,1013,5888,0,0,1696,0,0,0,0,816,260,0,1,0,0,0,0,0,20,42,934,0,2160,0,120
"2015-06-02 00:00:00",16804,14298,10134,5841,1406,519,11245,2068,64,2701,0,40,96,480,282,2739,1229,0,3264,100,955,5,512,0,0,140,0,757,5376,0,0,1352,264,0,0,0,360,1182,1900,0,0,0,0,0,0,0,823,1882,0,1890,0,760
"2015-06-03 00:00:00",16646,8194,8763,5758,934,4754,12702,1305,240,4180,0,65,8,360,0,2031,311,0,3744,10,2169,860,6464,0,0,57,0,641,6912,401,0,1128,1576,0,0,0,1240,884,1150,56,0,0,0,0,0,0,518,1288,0,0,0,940
"2015-06-04 00:00:00",21739,8291,8703,11631,1676,3990,16281,1369,128,3743,0,260,0,590,20,2700,1542,0,0,1112,3716,357,256,0,0,408,0,871,8192,400,0,1464,0,0,0,0,1652,1090,300,16,0,0,0,0,0,0,297,1008,0,0,0,1240
"2015-06-05 00:00:00",17471,6736,8852,8279,924,1440,16052,1337,128,3099,0,35,0,490,130,1234,900,0,3552,0,3041,0,6912,0,0,378,0,349,5400,1040,0,640,2496,0,0,0,1020,200,32,4992,0,0,0,0,0,0,100,1472,0,0,0,40
"2015-06-06 00:00:00",24186,6879,6501,10368,472,1010,17748,2818,548,3448,0,245,0,480,140,1445,1760,0,96,0,3683,0,2112,0,0,1104,0,763,7344,640,0,368,1968,0,0,0,1605,444,72,1536,2,0,0,0,0,0,111,651,0,0,486,320
"2015-06-07 00:00:00",15544,6201,4986,8212,640,966,15414,2118,90,2395,0,60,257,410,0,1025,1344,0,0,0,2333,0,6912,0,0,1100,0,963,11147,0,0,656,0,0,0,0,1365,48,120,0,2,0,0,0,0,0,11,720,0,0,1458,20
"2015-06-08 00:00:00",18804,9014,5941,9785,934,2194,8407,1492,816,2845,0,95,1141,490,384,2494,2912,0,0,18,3042,171,0,0,0,552,0,361,15209,600,0,656,0,0,0,0,1655,64,24,0,22,0,0,0,0,8,87,1193,0,0,1134,0
"2015-06-09 00:00:00",24195,9366,6793,9203,2482,3240,8287,2311,1086,4289,0,60,928,360,448,1756,2035,0,0,2,3927,0,0,0,0,133,0,515,11260,720,0,608,16,0,0,0,1890,124,168,0,0,0,0,0,0,8,119,1080,0,0,1458,0
"2015-06-10 00:00:00",12908,4458,6327,3268,1898,1359,9852,1180,892,5003,0,521,769,320,0,889,2075,0,1440,2,2088,0,1088,0,0,42,0,143,9720,240,0,496,0,0,0,0,1345,0,56,0,0,0,0,0,0,0,112,344,0,0,1458,0
"2015-06-11 00:00:00",11908,6861,8601,4708,2237,2154,7130,927,734,3970,0,901,699,480,0,1912,1532,0,68,12,1682,24,10816,0,0,56,0,225,20732,0,0,1192,0,0,0,0,1960,0,0,0,2,0,0,0,0,0,158,448,0,0,1944,37
"2015-06-12 00:00:00",8770,6214,7579,4675,1288,1972,9657,756,24,1470,0,245,1082,480,0,1263,969,0,0,7,4558,43,14080,0,0,60,0,242,13637,241,35,806,0,0,0,0,1455,60,64,0,6,0,0,0,0,0,80,784,0,0,1215,0
"2015-06-13 00:00:00",16148,7989,9288,8152,3334,2929,10309,2413,577,3156,0,410,1266,480,0,2255,1063,0,0,1,8368,0,768,0,0,132,0,310,17841,640,0,1124,0,0,0,0,1410,150,128,513,0,0,0,0,0,0,25,1376,0,0,648,0
"2015-06-14 00:00:00",11252,8477,8892,6607,503,2262,11132,2126,204,2713,0,240,1171,300,0,653,1234,0,0,0,3885,0,5632,0,0,114,0,12,6833,0,0,912,0,0,0,0,1430,1040,610,0,0,0,0,0,0,0,2,1595,0,0,0,0
"2015-06-15 00:00:00",13989,10038,9183,10420,586,2188,7939,1567,1773,4702,0,440,1008,0,448,850,1452,0,76,0,4385,0,0,0,0,200,0,430,4188,0,77,1368,0,0,0,0,2030,4860,25,0,0,0,0,0,0,0,33,1556,0,0,1053,0
"2015-06-16 00:00:00",15652,10078,8985,10768,1070,2721,6993,2859,1134,3426,0,278,1424,0,320,1129,803,0,5780,0,7402,342,2304,0,0,266,0,815,5176,0,70,1410,0,0,0,0,2635,154,1880,0,0,0,0,0,0,0,76,1084,0,0,1782,220
"2015-06-17 00:00:00",15188,12954,9647,16230,1042,2246,9791,3968,1292,4679,0,485,206,0,0,867,1404,0,1200,0,2669,342,3584,0,0,756,0,1299,1280,0,0,910,480,0,0,0,2250,1594,3120,0,0,0,0,0,0,0,74,1027,0,0,1944,420
"2015-06-18 00:00:00",15377,14276,6725,22207,1039,1211,6114,1221,672,5838,0,695,212,0,0,1585,1453,0,0,0,3429,0,1024,0,0,1313,0,412,96,0,0,1036,1920,0,0,0,2010,6015,2640,24,0,0,0,0,0,0,25,1068,0,0,1215,0
"2015-06-19 00:00:00",15032,12513,5124,19161,467,676,5914,2014,300,6394,0,195,531,0,141,2370,1677,0,0,0,3526,32,8448,66,0,1296,0,897,216,80,0,1074,0,0,0,0,1425,4200,2240,0,0,0,0,0,0,0,145,1638,0,0,1134,0
"2015-06-20 00:00:00",12196,10414,6432,6357,322,44,11891,3143,1196,8549,0,696,470,0,682,1163,1691,0,1440,60,796,342,0,627,0,1046,0,1028,1759,0,0,1362,384,0,0,0,1589,9060,3848,0,0,0,0,0,0,0,51,1288,0,0,1296,0
"2015-06-21 00:00:00",12024,5935,8522,7509,139,144,8826,2770,472,9150,0,1006,950,0,455,600,812,0,5472,58,972,0,0,129,0,897,0,1018,8156,0,0,1280,0,0,0,0,1715,4240,2456,0,0,0,0,0,0,0,1,1086,0,0,0,0
"2015-06-22 00:00:00",19283,7719,4941,5413,549,427,8890,1154,680,8627,0,1766,1252,330,225,862,1477,0,0,0,2241,0,0,0,0,352,0,1178,3752,320,0,958,0,0,0,0,545,0,760,0,0,0,0,0,0,0,22,1178,0,0,972,0
"2015-06-23 00:00:00",11293,1345,2631,8273,1138,1157,10054,202,32,3984,0,1985,20,882,0,2964,1153,0,136,52,425,684,0,0,60,0,0,248,5583,0,0,278,192,0,0,0,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2015-06-24 00:00:00",6011,2083,2866,8087,1095,358,2349,90,112,1630,0,580,635,114,0,815,682,0,3604,28,1581,171,0,0,0,224,0,414,1152,0,0,322,0,0,0,0,210,0,560,0,0,0,0,0,0,0,0,304,0,0,0,0
"2015-06-25 00:00:00",12021,7404,8474,19755,991,596,15890,200,3345,4270,0,507,595,4822,96,1190,1424,0,8352,60,4021,0,0,0,0,515,0,785,2320,1102,0,1020,0,0,0,0,1010,0,1360,0,0,0,0,0,0,0,0,496,0,0,0,0
"2015-06-26 00:00:00",10722,10379,6919,13200,1529,549,27514,336,10901,9883,0,263,398,2820,384,1563,287,0,152,0,3126,15,0,0,48,0,0,644,1792,0,0,846,0,0,0,0,1920,480,80,0,0,0,0,0,0,0,9,672,0,0,0,0
"2015-06-27 00:00:00",12778,13771,6156,14897,2176,1339,14620,1175,3006,4734,0,965,400,504,336,1062,778,0,268,0,1465,171,0,0,0,512,0,719,11628,900,0,728,768,0,0,0,1830,986,1840,0,0,0,0,0,0,0,53,768,0,0,1215,0
"2015-06-28 00:00:00",7527,13025,4205,9534,2325,614,13407,1748,1664,2813,0,1011,1048,0,48,575,663,0,192,0,645,171,0,30,0,904,0,656,19886,80,0,720,808,0,0,0,260,0,0,0,0,0,0,0,0,0,80,896,0,0,972,0
"2015-06-29 00:00:00",7881,12520,6665,7701,1780,266,17773,1393,4232,7681,0,1307,695,3,336,1080,1055,0,236,1,825,0,0,12,0,739,0,808,15497,900,0,826,480,0,0,0,1107,526,0,0,0,0,0,0,0,0,60,700,0,0,0,0
"2015-06-30 00:00:00",19241,11220,7683,7983,1577,560,19431,1204,5473,9413,0,692,375,0,368,1415,438,0,128,0,1050,171,0,0,0,235,0,796,9217,280,0,460,480,0,0,0,2371,1084,0,0,0,0,0,0,0,0,0,600,0,0,0,0
"2015-07-01 00:00:00",11484,8469,5637,9064,1666,193,14309,423,5280,6922,0,346,835,2200,208,4099,1914,0,24,0,658,171,0,0,0,12,0,737,12868,1000,0,284,40,0,0,0,1260,454,56,0,0,0,0,0,0,0,4,32,0,0,1215,621
"2015-07-02 00:00:00",21998,10253,5359,17091,1150,550,15715,612,5600,7770,0,1728,625,1170,292,2223,2198,0,184,44,3221,171,0,32,0,728,0,734,51,0,0,698,632,0,0,0,360,3042,72,0,0,0,0,0,0,0,53,200,0,0,1701,363
"2015-07-03 00:00:00",14712,14346,7575,12792,1290,534,12724,995,6259,11544,0,2621,564,2400,144,1068,1896,0,144,10,3379,171,0,0,8,1676,0,568,102,0,0,676,16,0,0,0,635,3800,0,0,0,0,0,0,0,0,0,1184,0,0,0,576
"2015-07-04 00:00:00",16242,15096,6914,10050,753,672,21520,226,7827,3986,0,1419,1041,3020,288,1195,362,0,8852,16,1777,172,0,6,80,311,0,532,436,0,0,704,0,0,0,0,715,3840,0,0,0,0,0,0,0,0,0,1140,0,0,1134,1304
"2015-07-05 00:00:00",15081,14392,7515,7039,497,252,22646,108,4496,2830,0,621,495,1400,336,0,239,0,3640,0,3071,0,0,6,0,522,0,610,693,0,0,672,0,0,0,0,1105,3920,0,0,0,0,0,0,0,0,0,990,0,0,1377,160
"2015-07-06 00:00:00",19912,7949,6308,9906,1602,480,24739,808,7559,3392,0,1180,670,100,0,686,470,0,152,0,2842,171,0,12,0,959,0,596,564,1080,4,672,0,0,0,0,1365,5360,0,0,0,0,0,0,0,0,0,1076,0,0,0,0
"2015-07-07 00:00:00",17195,8117,7315,11597,2137,628,21180,675,8280,3932,0,1624,676,450,0,1425,1650,0,1268,0,2210,42,0,0,48,961,0,303,1122,1240,4,672,0,0,8,0,1365,2160,0,8,0,0,0,0,0,0,0,1044,0,0,1053,25
"2015-07-08 00:00:00",10470,6060,6254,5960,1289,281,16115,1153,6612,9791,0,518,1166,0,0,2331,2432,0,3712,0,1580,585,0,0,144,364,0,996,1734,1585,0,608,0,0,15,0,585,6490,0,8,0,0,0,0,0,0,0,270,0,0,729,137
"2015-07-09 00:00:00",16720,9521,5667,11512,1902,876,12120,807,7235,14593,0,1068,483,1100,0,1268,2207,0,2748,100,1935,267,0,0,0,953,0,2695,1246,325,0,618,0,0,0,0,1171,7652,0,0,0,0,0,0,0,0,14,180,0,0,729,280
"2015-07-10 00:00:00",10363,8933,10965,13915,2576,1803,13409,663,1026,8845,0,2519,1385,100,0,1819,3157,0,192,0,774,303,1024,952,0,1047,0,415,3050,40,0,608,0,0,8,0,1900,3760,0,0,0,0,0,0,0,0,441,50,0,0,729,338
"2015-07-11 00:00:00",6814,7730,5098,7097,1842,1164,20602,1346,5058,6296,0,2044,1192,0,0,1898,5180,0,3616,420,812,84,2816,6,0,1086,0,220,2689,0,0,586,0,0,24,0,2490,5410,0,0,0,0,0,0,0,0,1605,0,0,0,1620,1019
